AverageLength,longueur,Proportion0,Proportion1,ecartType,NumSeqStart1,NumSeqStart0,MedianLength,ModeLength,IQRLength,SkewnessLength,minLength,max length,entropy,bit_transition,IsCode
5.5,8,0.38636363636363635,0.6136363636363636,1.5811388300841898,8,0,6.0,6,0.75,-1.2332882874656677,2,7,0.9624127354629923,19,0
5.888888888888889,9,0.37735849056603776,0.6226415094339622,1.852592444503674,9,0,7.0,7,1.0,-1.9343343346200963,1,7,0.9561550236844027,20,0
5.9,10,0.3728813559322034,0.6271186440677966,1.8138357147217055,10,0,7.0,7,1.75,-1.8620802156287912,1,7,0.9528588097297788,23,0
6.0,10,0.5,0.5,1.4832396974191326,10,0,6.5,7,1.0,-1.8387268976270237,2,7,1.0,22,0
6.0,6,0.3333333333333333,0.6666666666666666,2.23606797749979,6,0,7.0,7,0.0,-1.7888543819998315,1,7,0.9182958340544896,10,0
5.555555555555555,9,0.42,0.58,1.7708197167232476,9,0,6.0,6,2.0,-1.7124108823691795,1,7,0.9814538950336537,25,0
4.833333333333333,6,0.41379310344827586,0.5862068965517241,1.674979270186815,6,0,4.5,3,3.25,0.26402967027354235,3,7,0.9784493292686189,10,0
5.875,8,0.425531914893617,0.574468085106383,1.0532687216470449,8,0,6.0,7,2.0,-0.3911364901652981,4,7,0.9839393951635756,23,0
5.5,10,0.38181818181818183,0.6181818181818182,1.2041594578792296,10,0,5.5,4,2.5,0.0,4,7,0.9593160320543777,23,0
4.666666666666667,9,0.40476190476190477,0.5952380952380952,1.9436506316151,8,1,5.0,5,2.0,-0.615377276099591,1,7,0.9736680645496201,18,0
6.0,10,0.45,0.55,1.3416407864998738,10,0,6.5,7,1.0,-1.2422599874998832,3,7,0.9927744539878083,29,0
6.2,10,0.5161290322580645,0.4838709677419355,1.7776388834631178,9,1,7.0,7,0.75,-2.4395893345395936,1,7,0.9992492479956565,21,0
5.222222222222222,9,0.5531914893617021,0.44680851063829785,2.199887763691481,9,0,6.0,7,3.0,-0.9093949820726411,1,7,0.9918207974218424,25,0
6.25,8,0.38,0.62,1.299038105676658,8,0,7.0,7,1.0,-1.8389675240854746,3,7,0.9580420222262995,16,0
6.3,10,0.49206349206349204,0.5079365079365079,1.004987562112089,10,0,7.0,7,1.0,-1.2176890763361845,4,7,0.999818246960343,22,0
4.4,5,0.2727272727272727,0.7272727272727273,1.2,5,0,5.0,3,2.0,-0.11111111111111195,3,6,0.8453509366224364,8,0
6.444444444444445,9,0.3448275862068966,0.6551724137931034,0.6849348892187751,9,0,7.0,7,1.0,-0.8367210142534077,5,7,0.9293636260137187,17,0
5.666666666666667,9,0.37254901960784315,0.6274509803921569,1.8856180831641272,9,0,7.0,7,2.0,-1.5026019100214139,1,7,0.9526092095121206,20,0
5.285714285714286,7,0.35135135135135137,0.6486486486486487,1.4846149779161804,7,0,6.0,4,2.5,-0.235216776336514,3,7,0.9352691398683566,16,0
5.571428571428571,7,0.358974358974359,0.6410256410256411,1.2936264483053452,7,0,6.0,5,1.5,-0.7514730676800524,3,7,0.9418285354475157,17,0
5.375,8,0.5116279069767442,0.4883720930232558,1.2183492931011204,8,0,5.0,5,1.25,-0.33047302709269183,3,7,0.999609836367807,15,0
5.9,10,0.3728813559322034,0.6271186440677966,1.7000000000000004,10,0,6.0,6,1.0,-2.2861795237125992,1,7,0.9528588097297788,26,0
5.333333333333333,9,0.4375,0.5625,1.699673171197595,9,0,6.0,7,3.0,-0.2564595613345478,3,7,0.9886994082884974,21,0
6.0,10,0.45,0.55,1.4832396974191326,10,0,6.5,7,1.0,-1.8387268976270237,2,7,0.9927744539878083,26,0
5.571428571428571,7,0.46153846153846156,0.5384615384615384,1.9897697538834458,7,0,6.0,7,1.5,-1.5743268076081731,1,7,0.9957274520849255,16,0
5.777777777777778,9,0.40384615384615385,0.5961538461538461,1.617802197617893,9,0,6.0,7,1.0,-1.3697180763562669,2,7,0.9731560354421095,26,0
5.7,10,0.42105263157894735,0.5789473684210527,0.9,10,0,6.0,6,1.0,-0.19753086419753127,4,7,0.9819407868640977,20,0
6.285714285714286,7,0.5,0.5,0.880630571852711,7,0,7.0,7,1.5,-0.5891198977906633,5,7,1.0,24,0
5.8,10,0.3793103448275862,0.6206896551724138,1.8330302779823358,10,0,6.5,7,1.0,-1.7496398699278668,1,7,0.9575534837147482,23,0
6.125,8,0.46938775510204084,0.5306122448979592,1.0532687216470449,8,0,6.5,7,1.25,-0.8925935288387572,4,7,0.9972943816462347,19,0
5.666666666666667,6,0.23529411764705882,0.7647058823529411,1.5986105077709065,6,0,6.5,7,2.5,-0.6708724626184148,3,7,0.7871265862012691,14,0
4.875,8,0.358974358974359,0.6410256410256411,1.8328597873268975,8,0,4.5,7,3.25,-0.05900044053093399,2,7,0.9418285354475157,15,0
5.888888888888889,9,0.33962264150943394,0.660377358490566,1.594744454934147,9,0,7.0,7,2.0,-1.461786450372997,2,7,0.9244571409964927,22,0
6.222222222222222,9,0.375,0.625,1.0304020550550783,9,0,7.0,7,1.0,-1.0632812985641367,4,7,0.954434002924965,29,0
6.0,7,0.40476190476190477,0.5952380952380952,0.7559289460184544,7,0,6.0,6,1.0,0.0,5,7,0.9736680645496201,19,0
6.111111111111111,9,0.43636363636363634,0.5636363636363636,1.5234788000891206,9,0,7.0,7,1.0,-2.0731449855445434,2,7,0.9882836109919162,22,0
4.666666666666667,6,0.35714285714285715,0.6428571428571429,2.2852182001336816,5,1,6.0,6,3.0,-0.6765652797136387,1,7,0.9402859586706311,14,0
5.9,10,0.3728813559322034,0.6271186440677966,1.3,10,0,6.0,6,1.0,-1.1797906235776063,3,7,0.9528588097297788,29,0
5.75,8,0.391304347826087,0.6086956521739131,1.299038105676658,8,0,6.0,7,2.0,-0.8981004187394178,3,7,0.9656361333706098,18,0
5.75,8,0.391304347826087,0.6086956521739131,1.299038105676658,8,0,6.0,7,2.0,-0.8981004187394178,3,7,0.9656361333706098,25,0
6.0,9,0.3888888888888889,0.6111111111111112,1.0540925533894598,9,0,6.0,7,2.0,-0.5692099788303081,4,7,0.964078764808229,20,0
5.7,10,0.5263157894736842,0.47368421052631576,1.4177446878757827,10,0,6.0,6,1.5,-1.5664989199964092,2,7,0.9980008838722996,24,0
6.3,10,0.5238095238095238,0.47619047619047616,1.1,10,0,7.0,7,1.5,-1.0638617580766336,4,7,0.998363672593813,30,0
5.6,10,0.4107142857142857,0.5892857142857143,1.6852299546352716,10,0,6.5,7,2.75,-0.8625061065183495,2,7,0.9768740126265281,19,0
6.166666666666667,6,0.6486486486486487,0.35135135135135137,1.0671873729054748,6,0,6.5,7,1.0,-1.1579713076618607,4,7,0.9352691398683566,18,0
6.0,9,0.42592592592592593,0.5740740740740741,1.632993161855452,9,0,7.0,7,2.0,-1.5309310892394863,2,7,0.9841095278800531,21,0
5.222222222222222,9,0.5319148936170213,0.46808510638297873,1.930905244109196,9,0,6.0,6,3.0,-0.7789336623532473,2,7,0.9970590569034106,19,0
3.0,3,0.3333333333333333,0.6666666666666666,2.160246899469287,3,0,2.0,1,2.5,0.5951700641394972,1,6,0.9182958340544896,2,0
4.4,5,0.5,0.5,1.624807680927192,5,0,5.0,6,3.0,-0.3804646084815745,2,6,1.0,8,0
6.111111111111111,9,0.5636363636363636,0.43636363636363634,1.0999438818457403,9,0,7.0,7,2.0,-0.7215375318230065,4,7,0.9882836109919162,26,0
4.666666666666667,3,0.21428571428571427,0.7857142857142857,0.9428090415820634,3,0,4.0,4,1.0,0.7071067811865466,4,6,0.74959525725948,1,0
6.4,10,0.5,0.5,0.7999999999999999,10,0,7.0,7,1.0,-0.8437500000000012,5,7,1.0,26,0
5.9,10,0.5084745762711864,0.4915254237288136,1.3,10,0,6.5,7,2.5,-0.6335912608101966,4,7,0.9997927658541268,23,0
6.25,8,0.54,0.46,0.82915619758885,8,0,6.5,7,1.25,-0.49338220021815865,5,7,0.9953784388202257,18,0
5.0,6,0.26666666666666666,0.7333333333333333,2.23606797749979,6,0,6.0,7,4.25,-0.44721359549995787,2,7,0.8366407419411672,8,0
6.0,8,0.3958333333333333,0.6041666666666666,1.5,8,0,7.0,7,1.5,-1.1111111111111112,3,7,0.9684610087601622,16,0
5.8,10,0.39655172413793105,0.603448275862069,1.077032961426901,10,0,6.0,6,0.0,-1.517579143033147,3,7,0.9688977092243805,15,0
5.5,10,0.509090909090909,0.4909090909090909,1.5652475842498528,10,0,6.0,6,0.0,-2.2686637206120315,1,7,0.9997615248696312,25,0
5.9,10,0.4067796610169492,0.5932203389830508,1.640121946685673,10,0,7.0,7,1.75,-1.3354705587086952,2,7,0.9747785474909672,33,0
6.333333333333333,6,0.34210526315789475,0.6578947368421053,0.4714045207910317,6,0,6.0,6,0.75,0.7071067811865495,6,7,0.9268190639645772,12,0
6.142857142857143,7,0.37209302325581395,0.627906976744186,0.989743318610787,7,0,6.0,6,1.0,-1.1727427342914287,4,7,0.9522656254366642,16,0
5.875,8,0.425531914893617,0.574468085106383,1.5360257159305635,8,0,6.0,6,1.0,-1.8593180018281457,2,7,0.9839393951635756,23,0
5.555555555555555,9,0.34,0.66,1.2570787221094177,9,0,6.0,4,3.0,-0.12567718181245235,4,7,0.9248187049730301,17,0
2.6666666666666665,3,0.125,0.875,1.699673171197595,2,1,2.0,1,2.0,0.528004979218188,1,5,0.5435644431995964,0,0
6.444444444444445,9,0.5172413793103449,0.4827586206896552,0.684934889218775,9,0,7.0,7,1.0,-0.8367210142534078,5,7,0.9991421039919088,27,0
6.3,10,0.3492063492063492,0.6507936507936508,1.004987562112089,10,0,7.0,7,1.0,-1.2176890763361843,4,7,0.9333572600179805,28,0
5.888888888888889,9,0.4339622641509434,0.5660377358490566,1.1967032904743342,9,0,6.0,6,1.0,-1.3414887361411174,3,7,0.987380023288353,26,0
6.0,8,0.4791666666666667,0.5208333333333334,1.224744871391589,8,0,6.5,7,1.5,-0.8164965809277263,4,7,0.9987472979361685,23,0
4.875,8,0.48717948717948717,0.5128205128205128,1.6909686573085854,8,0,5.0,5,1.25,-1.1997197676147986,1,7,0.999525689293649,11,0
5.375,8,0.37209302325581395,0.627906976744186,1.79843682124227,8,0,6.0,6,1.25,-1.6016324558007191,1,7,0.9522656254366642,19,0
6.0,10,0.55,0.45,1.8973665961010275,10,0,7.0,7,0.75,-1.8446619684315548,1,7,0.9927744539878083,19,0
6.0,8,0.3958333333333333,0.6041666666666666,1.5,8,0,7.0,7,1.5,-1.1111111111111112,3,7,0.9684610087601622,24,0
5.333333333333333,9,0.4583333333333333,0.5416666666666666,2.0548046676563256,9,0,7.0,7,3.0,-0.8367210142534062,1,7,0.9949848281859701,26,0
6.2,5,0.3870967741935484,0.6129032258064516,0.9797958971132712,5,0,7.0,7,2.0,-0.4082482904638636,5,7,0.9629004147713269,17,0
5.375,8,0.5581395348837209,0.4418604651162791,1.2183492931011204,8,0,6.0,6,1.25,-0.7451842767776384,3,7,0.9902246902198684,17,0
4.888888888888889,9,0.3409090909090909,0.6590909090909091,1.3698697784375504,9,0,4.0,4,2.0,0.4599831086010428,3,7,0.9256859869821299,18,0
6.3,10,0.3333333333333333,0.6666666666666666,0.9,10,0,7.0,7,1.75,-0.6255144032921806,5,7,0.9182958340544896,26,0
5.4,10,0.4444444444444444,0.5555555555555556,1.2806248474865698,10,0,6.0,6,1.0,-1.6341108256149273,2,7,0.9910760598382222,23,0
5.714285714285714,7,0.325,0.675,1.4846149779161804,7,0,6.0,7,2.0,-0.8125670455261405,3,7,0.9097361225311662,17,0
5.2,10,0.4230769230769231,0.5769230769230769,1.6,10,0,6.0,6,1.75,-0.7675781250000003,2,7,0.9828586897127056,26,0
5.6,10,0.39285714285714285,0.6071428571428571,1.9595917942265424,10,0,6.5,7,1.75,-1.3459435826230481,1,7,0.9666186325481028,26,0
5.75,8,0.5,0.5,2.222048604328897,8,0,7.0,7,1.0,-1.3244705669129142,1,7,1.0,14,0
5.875,8,0.5319148936170213,0.46808510638297873,1.2686114456365274,8,0,6.5,7,2.25,-0.4993610516521953,4,7,0.9970590569034106,14,0
6.4,5,0.3125,0.6875,0.7999999999999999,5,0,7.0,7,1.0,-0.8437500000000012,5,7,0.8960382325345574,17,0
5.0,5,0.48,0.52,1.6733200530681511,5,0,6.0,3,3.0,-0.25612041628594145,3,7,0.9988455359952018,12,0
5.5,10,0.43636363636363634,0.5636363636363636,1.91049731745428,10,0,6.5,7,2.75,-1.1615708967070493,1,7,0.9882836109919162,22,0
6.25,8,0.38,0.62,0.9682458365518543,8,0,6.5,7,1.0,-1.3426342266852378,4,7,0.9580420222262995,24,0
5.125,8,0.34146341463414637,0.6585365853658537,1.899835519196333,8,0,6.0,6,0.75,-1.2731792538831894,1,7,0.9262122127346664,17,0
5.75,8,0.41304347826086957,0.5869565217391305,1.984313483298443,7,1,7.0,7,2.0,-1.5718522528320242,1,7,0.978070970973496,28,0
5.222222222222222,9,0.3617021276595745,0.6382978723404256,1.74977952755818,9,0,6.0,7,3.0,-0.5904481710936277,2,7,0.9440870182837794,17,0
6.0,8,0.4166666666666667,0.5833333333333334,1.0,8,0,6.0,6,1.25,-0.75,4,7,0.9798687566511528,20,0
5.333333333333333,9,0.375,0.625,2.0,9,0,6.0,7,2.0,-1.0462962962962958,1,7,0.954434002924965,15,0
5.888888888888889,9,0.41509433962264153,0.5849056603773585,1.36986977843755,9,0,6.0,7,1.0,-1.096061838824298,3,7,0.9790981671667149,19,0
5.666666666666667,9,0.43137254901960786,0.5686274509803921,1.9436506316151003,8,1,7.0,7,2.0,-1.4325175935433094,1,7,0.9863676072907088,26,0
5.875,8,0.3404255319148936,0.6595744680851063,1.3635890143294642,8,0,6.5,7,2.0,-0.95675591034373,3,7,0.9252253278054431,19,0
5.857142857142857,7,0.3902439024390244,0.6097560975609756,1.8070158058105026,7,0,7.0,7,2.0,-0.9486832980505131,3,7,0.9649567669505685,21,0
5.555555555555555,9,0.42,0.58,1.3425606637327303,9,0,6.0,7,2.0,-0.5317084407596029,3,7,0.9814538950336537,22,0
5.8,10,0.3793103448275862,0.6206896551724138,1.5362291495737217,10,0,6.5,7,1.75,-0.9863464950581057,3,7,0.9575534837147482,19,0
5.8,10,0.4482758620689655,0.5517241379310345,1.2489995996796797,10,0,6.0,7,2.0,-0.8499109701962312,3,7,0.9922666387194963,27,0
5.2,10,0.46153846153846156,0.5384615384615384,1.7204650534085253,10,0,6.0,6,1.75,-1.2535894015887543,1,7,0.9957274520849255,21,0
6.0,8,0.4166666666666667,0.5833333333333334,1.9364916731037085,8,0,7.0,7,1.0,-2.065591117977289,1,7,0.9798687566511528,22,0
6.1,10,0.4262295081967213,0.5737704918032787,1.8138357147217055,10,0,7.0,7,0.75,-2.1596913084074734,1,7,0.9842399889605549,20,0
5.625,8,0.5111111111111111,0.4888888888888889,1.5761900266148114,8,0,6.0,6,1.75,-0.9007868954760806,3,7,0.9996437496778561,23,0
5.666666666666667,9,0.27450980392156865,0.7254901960784313,1.632993161855452,9,0,6.0,7,2.0,-1.1396931442116183,2,7,0.8478617451660525,17,0
6.222222222222222,9,0.35714285714285715,0.6428571428571429,1.227262335243029,9,0,7.0,7,1.0,-1.8715668157314078,3,7,0.9402859586706311,25,0
5.111111111111111,9,0.3695652173913043,0.6304347826086957,2.078698548207745,8,1,6.0,7,2.0,-0.9645840022393553,1,7,0.9503376699710268,14,0
5.875,8,0.3829787234042553,0.6170212765957447,1.3635890143294642,8,0,6.5,7,2.0,-0.95675591034373,3,7,0.9601186626422924,27,0
5.75,8,0.2826086956521739,0.717391304347826,1.5612494995995996,8,0,6.0,6,1.25,-1.5520113368800752,2,7,0.8589810370425963,16,0
5.625,8,0.35555555555555557,0.6444444444444445,1.79843682124227,8,0,6.0,6,0.25,-2.008588123815493,1,7,0.9389320105807948,19,0
5.5,8,0.3181818181818182,0.6818181818181818,1.118033988749895,8,0,5.5,4,1.5,0.0,4,7,0.9023932827949788,22,0
6.142857142857143,7,0.3488372093023256,0.6511627906976745,1.124858267715973,7,0,7.0,7,1.5,-0.8849041107110056,4,7,0.9330252953592911,14,0
6.4,10,0.53125,0.46875,0.7999999999999999,10,0,7.0,7,1.0,-0.8437500000000012,5,7,0.9971803988942642,25,0
5.857142857142857,7,0.3902439024390244,0.6097560975609756,1.124858267715973,7,0,6.0,7,2.0,-0.3195487066456395,4,7,0.9649567669505685,15,0
5.428571428571429,7,0.5789473684210527,0.42105263157894735,1.9897697538834458,6,1,6.0,7,2.0,-1.3633803383235807,1,7,0.9819407868640977,18,0
5.0,6,0.23333333333333334,0.7666666666666667,1.7320508075688772,6,0,5.0,5,2.25,-0.3849001794597506,2,7,0.783776947484701,10,0
5.777777777777778,9,0.40384615384615385,0.5961538461538461,1.1331154474650633,9,0,6.0,6,2.0,-0.47331874922773226,4,7,0.9731560354421095,25,0
5.428571428571429,7,0.5,0.5,2.2587697572631282,7,0,7.0,7,2.5,-1.0594895072628137,1,7,1.0,18,0
5.666666666666667,9,0.39215686274509803,0.6078431372549019,1.247219128924647,9,0,6.0,5,2.0,-0.7254233709051529,3,7,0.9661773513883509,24,0
6.625,8,0.22641509433962265,0.7735849056603774,0.4841229182759271,8,0,7.0,7,1.0,-0.5163977794943222,6,7,0.7717094696953632,18,0
5.142857142857143,7,0.4444444444444444,0.5555555555555556,2.166535841157586,7,0,6.0,7,3.0,-0.8583413640639079,1,7,0.9910760598382222,9,0
5.428571428571429,7,0.47368421052631576,0.5263157894736842,1.9897697538834456,6,1,6.0,7,2.0,-1.3633803383235814,1,7,0.9980008838722996,22,0
5.4,10,0.4074074074074074,0.5925925925925926,1.4966629547095764,10,0,6.0,6,2.5,-0.5225911783823305,3,7,0.9751190649408661,26,0
5.428571428571429,7,0.47368421052631576,0.5263157894736842,2.1285234893930487,7,0,7.0,7,2.5,-1.101058717607872,1,7,0.9980008838722996,12,0
5.1,10,0.47058823529411764,0.5294117647058824,1.8681541692269406,9,1,5.5,7,2.5,-0.881614285984224,1,7,0.9975025463691152,20,0
6.3,10,0.42857142857142855,0.5714285714285714,1.1,10,0,7.0,7,1.5,-1.0638617580766334,4,7,0.9852281360342515,31,0
5.444444444444445,9,0.46938775510204084,0.5306122448979592,1.3425606637327303,9,0,5.0,5,2.0,-0.29476374114604925,3,7,0.9972943816462347,18,0
5.0,8,0.45,0.55,2.1213203435596424,8,0,6.0,6,2.0,-0.9428090415820637,1,7,0.9927744539878083,18,0
5.777777777777778,9,0.5384615384615384,0.46153846153846156,1.1331154474650633,9,0,6.0,6,2.0,-0.4733187492277323,4,7,0.9957274520849255,23,0
6.0,8,0.4166666666666667,0.5833333333333334,0.8660254037844386,8,0,6.0,5,2.0,0.0,5,7,0.9798687566511528,21,0
6.5,4,0.19230769230769232,0.8076923076923077,0.5,4,0,6.5,6,1.0,0.0,6,7,0.7062740891876007,7,0
6.0,9,0.42592592592592593,0.5740740740740741,1.0540925533894598,9,0,6.0,7,2.0,-0.5692099788303081,4,7,0.9841095278800531,22,0
6.0,7,0.2857142857142857,0.7142857142857143,1.4142135623730951,7,0,7.0,7,1.5,-1.2121830534626525,3,7,0.863120568566631,17,0
5.666666666666667,6,0.29411764705882354,0.7058823529411765,1.1055415967851332,6,0,5.5,5,1.75,-0.054820244468685136,4,7,0.8739810481273578,11,0
5.9,10,0.3728813559322034,0.6271186440677966,1.513274595042156,10,0,6.5,7,1.75,-1.5617250068397155,2,7,0.9528588097297788,25,0
6.4,10,0.390625,0.609375,0.7999999999999999,10,0,7.0,7,1.0,-0.8437500000000012,5,7,0.9652016987500656,25,0
6.0,9,0.42592592592592593,0.5740740740740741,1.0540925533894598,9,0,6.0,7,2.0,-0.5692099788303081,4,7,0.9841095278800531,32,0
5.1,10,0.37254901960784315,0.6274509803921569,1.7000000000000002,10,0,5.5,7,2.75,-0.4005699165479335,2,7,0.9526092095121206,18,0
5.5,8,0.4090909090909091,0.5909090909090909,1.7320508075688772,8,0,6.0,7,2.25,-0.7938566201357355,2,7,0.9760206482366149,11,0
5.555555555555555,9,0.38,0.62,1.7069212773041353,9,0,6.0,6,0.0,-1.9715896942604423,1,7,0.9580420222262995,16,0
6.0,7,0.42857142857142855,0.5714285714285714,1.4142135623730951,7,0,7.0,7,1.5,-1.2121830534626525,3,7,0.9852281360342515,21,0
5.142857142857143,7,0.3888888888888889,0.6111111111111112,1.5518257844571735,7,0,5.0,5,1.0,-0.6974522952551714,2,7,0.964078764808229,19,0
6.125,8,0.3469387755102041,0.6530612244897959,1.6153559979150107,8,0,7.0,7,1.0,-1.9822849034616992,2,7,0.9313043685793763,23,0
5.0,7,0.37142857142857144,0.6285714285714286,1.6035674514745464,7,0,6.0,6,2.0,-0.6236095644623235,2,7,0.9517626756348311,13,0
5.7,10,0.543859649122807,0.45614035087719296,1.4866068747318506,10,0,6.0,7,2.0,-1.3039503391313136,2,7,0.9944423248022587,17,0
5.833333333333333,6,0.45714285714285713,0.5428571428571428,1.8633899812498247,6,0,7.0,7,1.5,-1.3022859900958772,2,7,0.9946937953613058,21,0
4.571428571428571,7,0.40625,0.59375,1.5907898179514348,7,0,5.0,5,2.0,-0.13035868695491684,2,7,0.9744894033980523,15,0
6.8,10,0.47058823529411764,0.5294117647058824,0.6,10,0,7.0,7,0.0,-2.6666666666666665,5,7,0.9975025463691152,32,0
5.428571428571429,7,0.3684210526315789,0.631578947368421,1.2936264483053455,7,0,6.0,6,1.0,-0.8322766233445754,3,7,0.9494520153879484,15,0
4.6,5,0.30434782608695654,0.6956521739130435,1.624807680927192,5,0,5.0,5,1.0,-0.17904216869721062,2,7,0.8865408928220899,7,0
5.166666666666667,6,0.5483870967741935,0.45161290322580644,2.1921577396609844,5,1,6.0,7,2.75,-0.8771853750603079,1,7,0.9932338197397066,12,0
6.222222222222222,9,0.3392857142857143,0.6607142857142857,1.872477727372524,9,0,7.0,7,0.0,-2.354758677437453,1,7,0.9241335419915457,21,0
6.111111111111111,9,0.41818181818181815,0.5818181818181818,1.0999438818457403,9,0,7.0,7,2.0,-0.7215375318230067,4,7,0.9805974409917271,20,0
6.0,7,0.3333333333333333,0.6666666666666666,1.1952286093343936,7,0,7.0,7,2.0,-0.5019960159204454,4,7,0.9182958340544896,19,0
5.888888888888889,9,0.3584905660377358,0.6415094339622641,1.3698697784375502,9,0,6.0,7,1.0,-1.0960618388242982,3,7,0.941423108186979,23,0
5.714285714285714,7,0.45,0.55,1.4846149779161804,7,0,6.0,7,2.0,-0.8125670455261403,3,7,0.9927744539878083,22,0
5.3,10,0.4339622641509434,0.5660377358490566,2.0024984394500787,10,0,6.0,7,3.25,-0.7890392542556137,2,7,0.987380023288353,30,0
5.7,10,0.45614035087719296,0.543859649122807,1.1874342087037917,10,0,5.5,7,2.0,-0.12184325666494354,4,7,0.9944423248022587,22,0
6.1,10,0.36065573770491804,0.639344262295082,1.1357816691600546,10,0,6.0,6,1.0,-1.8346139815529274,3,7,0.9432261548473415,20,0
5.5,8,0.4318181818181818,0.5681818181818182,2.0,7,1,6.5,7,2.25,-1.265625,1,7,0.9865446300055644,18,0
5.7,10,0.43859649122807015,0.5614035087719298,1.4866068747318506,10,0,6.5,7,2.75,-0.5734459474611101,3,7,0.9890934397021431,21,0
6.111111111111111,9,0.45454545454545453,0.5454545454545454,1.3698697784375502,9,0,7.0,7,2.0,-1.2380055823137133,3,7,0.9940302114769565,25,0
5.8,10,0.4827586206896552,0.5172413793103449,1.5362291495737217,10,0,6.0,6,1.0,-1.4828296301544677,2,7,0.9991421039919088,26,0
5.625,8,0.3111111111111111,0.6888888888888889,0.9921567416492215,8,0,5.5,5,1.25,0.035996616477069254,4,7,0.8944518845341283,15,0
6.285714285714286,7,0.4090909090909091,0.5909090909090909,0.880630571852711,7,0,7.0,7,1.5,-0.5891198977906633,5,7,0.9760206482366149,22,0
5.9,10,0.3898305084745763,0.6101694915254238,1.374772708486752,10,0,6.5,7,1.75,-0.9744756579850671,3,7,0.9646900825612558,26,0
5.5,8,0.3181818181818182,0.6818181818181818,1.118033988749895,8,0,5.5,4,1.5,0.0,4,7,0.9023932827949788,15,0
5.25,8,0.38095238095238093,0.6190476190476191,1.713913650100261,8,0,5.5,7,3.0,-0.54001081958795,2,7,0.9587118829771318,13,0
5.75,8,0.5,0.5,0.4330127018922193,8,0,6.0,6,0.25,-1.1547005383792517,5,6,1.0,16,0
6.25,8,0.28,0.72,0.82915619758885,8,0,6.5,7,1.25,-0.49338220021815865,5,7,0.8554508105601306,17,0
5.333333333333333,6,0.40625,0.59375,1.4907119849998596,6,0,5.5,7,2.5,-0.2795084971874732,3,7,0.9744894033980523,16,0
6.1,10,0.32786885245901637,0.6721311475409836,1.1357816691600546,10,0,6.5,7,1.0,-1.01558988264537,4,7,0.9127341558073343,29,0
6.571428571428571,7,0.43478260869565216,0.5652173913043478,0.4948716593053935,7,0,7.0,7,1.0,-0.2886751345948113,6,7,0.9876925088958034,19,0
5.555555555555555,9,0.44,0.56,1.4989708403591158,9,0,6.0,5,2.0,-1.1957736229214244,2,7,0.9895875212220556,22,0
4.833333333333333,6,0.3448275862068966,0.6551724137931034,1.9507833184532708,6,0,5.0,7,3.5,-0.16962429408683086,2,7,0.9293636260137187,8,0
6.1,10,0.39344262295081966,0.6065573770491803,1.57797338380595,10,0,7.0,7,0.75,-1.3865581192198209,3,7,0.9669852958320848,28,0
5.0,9,0.37777777777777777,0.6222222222222222,1.4142135623730951,9,0,5.0,6,2.0,-0.7071067811865474,2,7,0.9564574047992594,17,0
5.9,10,0.3389830508474576,0.6610169491525424,1.2206555615733703,10,0,6.0,7,1.75,-1.1282308059765587,3,7,0.9238422284571814,18,0
5.75,8,0.5434782608695652,0.45652173913043476,1.7853571071357126,8,0,7.0,7,2.25,-1.0708024171978896,2,7,0.994538681650011,25,0
4.9,10,0.5306122448979592,0.46938775510204084,1.57797338380595,9,1,5.0,5,1.75,-1.2094207383503297,1,7,0.9972943816462347,26,0
5.5,10,0.36363636363636365,0.6363636363636364,1.5,10,0,6.0,6,2.25,-0.7111111111111111,3,7,0.9456603046006401,21,0
5.75,8,0.30434782608695654,0.6956521739130435,1.299038105676658,8,0,6.0,7,2.0,-0.8981004187394178,3,7,0.8865408928220899,12,0
6.2,10,0.4032258064516129,0.5967741935483871,0.9797958971132712,10,0,6.5,7,1.0,-1.0461362443136497,4,7,0.9728063221185,22,0
5.222222222222222,9,0.3404255319148936,0.6595744680851063,1.4740554623801778,9,0,5.0,5,1.0,-0.802602641674331,2,7,0.9252253278054431,20,0
6.2,10,0.5,0.5,1.2489995996796797,10,0,7.0,7,1.0,-1.6135990883435707,3,7,1.0,24,0
5.3,10,0.4339622641509434,0.5660377358490566,1.8466185312619388,10,0,6.0,7,3.5,-0.6345910037686902,2,7,0.987380023288353,20,0
5.0,7,0.34285714285714286,0.6571428571428571,2.6186146828319083,6,1,7.0,7,4.0,-0.7637626158259736,1,7,0.9275265884316759,15,0
6.0,10,0.4166666666666667,0.5833333333333334,1.1832159566199232,10,0,6.0,6,1.0,-1.4488358652488855,3,7,0.9798687566511528,27,0
6.0,8,0.5,0.5,1.9364916731037085,8,0,7.0,7,1.0,-2.065591117977289,1,7,1.0,18,0
5.7,10,0.2982456140350877,0.7017543859649122,1.345362404707371,10,0,6.0,7,2.0,-0.6751246278620676,3,7,0.8791357668533336,19,0
5.0,8,0.3,0.7,1.8708286933869707,8,0,5.5,4,2.25,-0.916324257985455,1,7,0.8812908992306927,14,0
5.777777777777778,9,0.4423076923076923,0.5576923076923077,1.8724777273725237,9,0,7.0,7,2.0,-1.7070433358175676,1,7,0.990374836448575,26,0
5.714285714285714,7,0.325,0.675,1.2777531299998799,7,0,6.0,6,1.0,-1.0984683939467719,3,7,0.9097361225311662,14,0
